V1,V2
37.1712041797,560.451088874
31.8647343492,581.219743555
29.5883728678,549.962706829
40.6365430217,532.786471734
25.759079751,594.139884862
28.3631417134,555.573123388
31.151238471,581.841885116
26.6514427302,512.526212152
23.4527822422,647.42313179
38.217007619,560.720033873
36.0537625272,577.254794222
39.4360954824,551.055407024
43.4355744706,488.409740856
30.7484207733,584.83565071
40.6428701936,462.936970957
36.8834751298,610.529704717
40.0166780207,491.291837335
42.2360468832,468.70839112
33.8221784608,550.370294811
31.6521612269,538.018953531
41.1233797175,427.85856423
32.9377642329,588.361294902
21.9163119695,515.086795274
20.9857697073,438.285390387
21.9104838595,568.975484066
26.4124242567,569.175657913
43.2852329975,462.43300318
41.5822773368,438.835621228
29.9879106787,621.438628273
21.9381013815,562.554705266
44.3968388976,458.318793289
30.6816107609,622.060592846
36.8279429939,518.327587126
38.5178377309,589.341780746
21.9457457235,515.839973489
32.2142087425,560.588614689
34.9257423238,520.391033565
39.6547487725,557.11635948
21.6651732897,606.329909858
43.1576114593,473.623887826
27.4765086301,543.853743336
22.4904151109,492.754337492
22.4855548193,568.834492819
38.20567805,543.802030853
20.7110787074,586.670722232
20.1462474292,494.08076378
43.9891907867,463.568642382
24.2831241537,532.371158139
40.3373286522,451.457854776
26.5104657894,516.262035939
38.0443056922,568.729105859
39.0224689787,575.06175408
34.9194035093,559.890395029
34.5057262486,545.705705341
40.2434929601,444.434715666
39.0268444752,542.315949806
28.4176612036,562.469844222
20.6971134856,643.568614199
36.4950402993,553.839156097
30.6470179424,550.11204755
20.1264787264,586.422120745
27.9701591897,536.990532047
38.5431100146,548.208505997
23.0487878536,491.420825912
27.2060697791,586.999233012
23.1513847111,541.721058639
40.8479375597,443.107440696
29.2374621495,564.868972064
31.7535449354,609.87316191
30.7904916731,534.318150694
22.5784561215,558.839877052
34.1956940207,580.38200675
21.4053092875,472.257826012
22.9754070554,540.45854299
26.7907450075,545.536430453
44.6448691563,431.397767715
28.4530151046,598.393688969
22.9158130274,545.931119943
23.4167383879,517.09100781
33.112356655,571.724860808
38.0726398346,563.635041756
32.1473170402,519.78803438
21.2599131121,643.495583202
30.538699934,578.322153126
29.8869517299,553.189604804
33.4929541341,547.66913038
35.9693053167,546.57100332
25.7341242198,561.315842998
30.9154609927,574.123538256
32.2283273315,541.969758173
23.8179856321,577.296192063
38.2778594183,563.703656691
27.7912170172,587.063593916
33.3624460039,525.240059459
36.3903231458,534.960251543
44.4933814752,455.577557929
35.2923839843,582.44364843
29.3894957246,579.656903541
23.9455996907,500.855414754
32.6288276872,523.164056461
29.526927843,570.568329312
34.7629592726,565.33097058
20.0190909206,461.569652295
42.3025387854,461.566339269
40.8175413061,501.18670798
44.6008626554,445.401180189
40.6990937187,484.013884924
29.1464368748,575.982732191
20.932516633,520.581939073
27.1453365569,509.226047395
24.5093089979,546.06296517
20.2797285562,704.717656906
22.689468173,501.341969268
33.2387829767,554.894624391
25.9678654854,555.413825969
24.6546104136,532.622942043
40.1961214884,491.069424099
38.2828573135,575.338784367
24.745720464,505.768150361
40.409406637,460.476809542
28.801223515,561.770694497
43.7562773771,433.855767508
29.25410052,601.093542797
43.7305297853,457.707127455
21.084895065,563.411268806
27.9673465493,546.744195214
22.7659776722,557.317787455
27.4791187364,522.383403882
23.2498675226,584.009729052
37.6601603522,556.555176494
31.1893452489,490.971765475
34.4443794943,520.26447396
38.7366118824,543.396156561
44.0155340583,458.521885925
36.1862885729,523.880651991
30.8558792492,567.60759325
35.5367211267,545.092606813
36.8179500229,591.052697769
37.2965987029,616.512637773
29.4724172859,538.493798076
40.7884926717,449.110512953
24.0803898061,545.542198227
27.8010380724,582.104385552
30.0033156611,543.617902243
31.6453769446,580.795633053
28.8907742523,524.417687893
38.2927455107,587.449353987
41.6113176654,457.424466741
38.025647988,580.61760559
37.7790215139,500.694232838
22.8986028226,520.418009404
29.3961210832,544.191581276
41.0888341803,461.723125742
25.8156891399,584.190993723
21.9109095753,561.053859582
25.8798886798,581.560194259
31.4908517196,567.944770317
37.651501791,549.528538222
21.7100483593,574.608289419
42.04915091,444.917272649
33.2589400726,520.854178857
28.8249915499,573.234104692
27.5518146048,594.885321222
21.4274300151,591.749562835
22.7831634887,554.272258405
35.1333696187,577.502160431
44.1702673394,457.437405306
22.7623762573,576.964135608
27.9418678366,588.362454453
22.5333650864,521.458544793
26.5956784853,541.669007121
37.1439371298,548.051405555
21.4666351015,549.53983289
26.7798038147,545.264118899
44.8242893535,436.324224793
30.0535098748,553.363114563
23.3920432594,560.229793752
38.9124831383,519.819667742
23.1411767556,602.000898293
35.6111797727,590.213481202
29.5426014729,597.528436303
31.6871020662,539.600385574
27.7507253658,553.750062058
28.5299477027,540.88479223
21.0344181766,596.051346624
22.9730873659,525.003204702
23.6343980295,540.12972562
29.1193155139,501.871668166
25.8872570925,494.210401158
30.4568040675,625.049290008
33.5913656302,537.98197297
41.4869567454,426.563932135
43.5021853151,413.916783819
42.5045610279,456.152935435
20.4561486835,533.234879382
20.8740340835,644.910642296
36.6903363386,537.936779159
20.9747590933,541.090320933
39.1454780872,570.924159877
30.381776612,528.378279331
26.4953931972,544.748971953
41.6578493366,459.4435522
21.0065647925,613.698773172
39.3468308778,598.46143079
39.8742351557,533.336657425
34.9495295845,543.060465158
23.1583409877,557.734565465
22.4391995504,493.378272589
20.7428834505,475.57706901
43.7803820743,486.144768986
38.0660255743,543.75937065
34.1137421439,537.679031904
21.0253884337,581.424996311
32.7070745794,538.197411969
29.2785755049,556.785390349
21.8836520254,576.843174043
33.3059063509,533.521155188
23.0026232141,580.283917258
42.8057221889,417.620976094
21.101150983,477.577864349
34.5183603179,553.332373114
31.654294636,553.427310835
37.0318154129,593.035557063
31.8688160362,459.74596909
34.6935503437,540.965308721
41.1945727386,479.389964284
36.7701475058,502.734198311
44.2382372091,478.083387387
44.6516553123,434.424620691
33.5423759398,601.318447359
20.528989487,577.488892838
41.524573608,484.764751019
41.6342648437,486.973540329
39.7813668066,582.360230824
20.8269873644,580.874031052
33.331148123,556.57603055
25.0179116017,553.011841092
37.7275876252,549.065825196
41.5247255084,428.212329395
32.2921142818,569.158014548
30.491727116,562.293073922
29.5631456482,539.973906183
44.7255817584,485.178755724
22.7638054283,587.191347142
43.0132353141,458.464665413
36.1489713724,600.384687735
33.9927483651,577.142245211
31.8417649626,575.791786625
32.2100250969,507.595337685
35.3977058746,504.806586008
24.4960543466,541.201300916
43.6673652607,431.841569127
26.4529957535,541.596374848
29.4369691311,483.421444835
37.3887099482,599.617840124
24.4686306605,525.769197368
29.0321447336,515.556531628
37.0978617328,566.870459122
42.2035693481,438.508674151
25.3655355989,526.694710557
39.9278940872,535.968747375
32.3059404203,604.808519271
39.6433494617,567.836621995
30.2667664878,615.821040836
20.7854590024,499.651082018
33.1185858249,561.901545517
40.8404608121,503.366320586
40.9888526706,470.900386837
21.7528583017,494.616862185
40.5412324896,473.986705406
39.9907868052,558.234570469
28.4923291209,545.823089959
34.3430458328,532.201354061
22.3876567893,536.239159898
37.8456834158,595.756444916
38.277843682,526.59285457
31.2173654052,603.507043469
26.4085742122,572.07670494
31.7942409156,576.427804899
44.221526341,474.233037678
38.3360021945,541.016479646
36.7374385391,569.571062812
22.6785946852,560.567994714
41.6803117989,460.031129895
44.9266726569,483.115620915
22.8792330062,539.126041332
38.9732712423,577.188676232
34.0949916757,553.3119487
24.069630137,591.47143805
44.5566539076,451.833077657
35.7062270863,599.970652465
22.044244871,662.709442544
31.8420176512,516.26488928
42.2449618414,474.216586082
35.4629700399,558.50585182
29.3482015328,558.001324605
32.450926085,557.433830177
31.1797279476,576.459571165
24.9579080891,561.874292983
28.9917858942,557.361675093
41.0844889828,489.284245818
36.7161632544,588.240893411
40.3392836637,503.887861165
37.1702449499,583.422702261
21.3282715887,493.624909912
37.2745639666,517.084648444
22.9273484686,521.623434879
25.737116499,520.255043979
42.8149337428,485.6573138
21.3110743641,507.236484157
43.4945543786,505.587458541
44.1151568635,468.665544553
20.5310456178,617.232849401
42.7652556052,471.880393809
26.2126011129,600.427894049
39.0900467713,578.660271778
31.5443309149,538.514809484
20.8157295906,597.046390705
43.3320219613,477.631093161
42.5389010992,439.674661241
21.7621463823,583.514452092
32.7604220745,584.986805396
44.7874566335,465.276629456
36.7658192681,539.801744928
34.7961554659,612.717429836
25.5524786343,639.984473151
43.7097993074,438.847843253
25.618391315,621.216396219
24.2030432171,527.861545698
43.4427707233,444.149063555
44.1440390105,462.764552628
39.2398861402,576.137040942
40.3200983245,482.096943671
20.0147338702,510.830783956
25.7957453249,589.755481232
36.976041999,603.115866615
21.2079021514,500.193689238
36.6331855688,540.009996741
41.6566914564,441.729472155
38.3840243459,586.457013202
26.8131098096,572.196443444
36.5318632933,540.324421225
41.1139442893,468.249379442
39.5833647228,554.158764128
43.2498212174,485.82281826
34.6436746627,529.660155161
29.5264285822,599.483146297
34.3359509053,588.035959067
21.8110229013,531.045062879
35.6233003473,497.215979153
20.7188725082,499.561779184
42.4475809669,430.835544809
38.4320586281,489.701157182
27.2460839995,590.614667514
38.636616591,532.755121785
42.1146633676,459.770142658
32.447154255,507.681311166
36.0103777627,514.525359253
38.8238715513,517.095346009
24.0160590074,554.754385337
29.4261546449,512.107182599
31.1230706089,582.854205522
20.9701368249,466.134184706
24.1962418982,592.141663479
26.9070721531,532.179939594
42.9641320802,438.695802629
27.4654954344,576.61598377
35.9533041677,578.441812994
31.920241254,494.312367059
30.7530890387,522.733247005
35.41155814,567.632826594
32.8225137684,590.986890799
22.2344672893,523.291082391
28.318260852,559.971932852
38.2018416147,560.22194172
25.2219527581,541.795835236
32.4764547095,546.071802754
30.0023264463,560.826000341
41.1891801383,449.23235285
33.1535613614,580.093979898
39.1510603144,545.941726628
31.5945898971,576.565136858
35.6625291371,541.0758389
41.3337919824,450.77150148
24.2777169647,592.347523775
28.5671629664,576.972976161
25.0217744541,512.473852794
38.1474109353,562.085459748
33.389233568,594.413588884
37.436511727,547.282760404
43.6951497786,402.213168601
26.2174831329,570.979894864
37.6559568113,574.19528515
33.0071924828,642.928346952
33.1359153438,587.893837586
36.7182808637,540.428069507
38.0345931779,603.379371873
21.6565532146,450.572063202
23.5879120629,568.973873425
27.1617949445,564.985255537
28.3996018288,529.948879838
38.5515272059,563.263411087
23.852392997,617.690688204
28.3966876321,572.431122088
24.6480503208,481.900723112
34.7758384506,544.28022613
32.8543559696,529.572085463
39.9169976588,590.047589068
37.7510312429,559.283468757
25.7397577535,562.004571659
23.3014446561,661.11821796
34.1490193423,558.16500583
32.5587325886,535.312702159
34.9381585062,560.039415397
30.570436597,559.861621707
23.6250292685,638.790593092
34.9311557027,541.318355037
31.9009802798,520.743964842
34.3409156312,585.908414873
31.6097979705,566.689401929
31.9437826709,574.274408774
25.5486570238,547.5036501
38.5698622653,573.768469956
37.4668748483,611.763158612
21.1915174358,494.036962712
36.9620174487,553.531785614
44.7961669096,453.765050833
26.0973381378,614.999663964
20.2197519168,637.172871972
35.3161403558,542.473565428
42.8388036384,477.695186183
32.7800559507,584.640296381
33.6146631436,542.309034299
44.0666139913,404.763055684
35.7020722748,567.207514479
24.8897326535,585.293668141
42.0602762642,448.2562473
42.9485591415,461.897564538
25.4664807252,579.603286139
39.5544490774,587.174273813
33.8302962215,537.373460467
33.8517554565,552.987512464
23.4244018377,603.982074835
32.9814848679,537.658455223
36.205679392,523.659531127
36.7048360126,564.493549102
36.4755102741,576.061697269
38.7285294213,573.301489063
34.9556820863,552.382362058
39.2101498034,589.970068434
40.6780600886,432.313862134
43.6534538051,465.563141032
38.4406539483,585.307337912
32.3807739827,522.355695727
20.8054037784,603.853120275
21.4996767457,557.650511215
22.1328922605,579.213282376
38.7856254004,543.119037227
29.1708307237,590.707201416
28.690208076,518.4745657
40.9316407369,442.393483983
26.431188449,542.997021814
34.2062631932,562.127082881
27.5498585395,519.308319348
30.1013314814,552.09560412
32.6836629028,589.707618195
24.6256476382,562.002540895
36.021604795,548.961775744
29.5681765725,581.930534113
21.6706952607,601.369920182
35.5889971196,581.218501544
41.1165427084,525.219013655
24.0959617385,619.196728146
23.5150060021,587.237616684
41.4120435641,498.598405063
36.9823521305,540.435611233
25.861445184,602.550826797
23.1237185454,565.705474602
21.9991597263,563.123966828
37.7776257543,580.99325531
44.1601999588,421.713511033
28.0777892188,551.47724458
20.714424898,589.759206912
40.0183796958,478.901620954
30.8939496766,585.2248891
33.923855117,530.730793315
20.4540517564,613.486185436
21.7431564021,614.19409677
42.609510127,459.229007525
35.7016767132,556.13661683
37.5487542938,553.279992512
41.8063406387,435.291100915
32.3196087473,582.806076871
29.3519206242,522.440108445
40.8016546612,459.929062604
32.3419154489,512.463935966
23.036001851,566.221799843
21.2012781158,573.829932357
23.7087902959,584.913527772
40.7590660145,443.502301369
22.9518190234,557.896572261
34.4458321412,549.067926456
21.9874548187,634.862464017
33.4311482292,566.873214194
31.6620451236,587.450232
31.1377664216,550.037298353
30.7442439221,575.32322733
38.6834820095,550.459859846
37.1808886986,615.775517583
35.4377743617,599.443405291
32.6752461316,543.339557646
42.0920147742,485.505834665
34.6706094282,580.863943765
40.5103444955,458.950432366
40.1450787768,433.90045335
36.7954873512,474.632643744
40.9694005319,458.504573398
35.4845025731,563.567425408
23.6262117339,624.153777101
32.2276251504,579.309263017
44.4062643326,462.932838074
31.5554319163,542.085640474
43.8292419028,478.915234256
36.4341184818,560.370013485
26.8697294206,607.303205411
31.0128756128,545.021243414
44.4335944067,448.003401911
44.1724916771,474.184080835
30.02945222,559.868537718
41.3145882899,446.046309873
21.3765339894,572.035269791
27.035344288,564.675137524
24.9343138409,506.834036192
37.6689568798,534.200665292
33.7155520807,516.664099817
33.7632763188,547.478977457
39.7211323842,542.2022306
28.8036611074,532.125220734
29.9577840408,565.575991897
39.6209287704,533.337058447
33.6658478023,585.550360083
20.2437596576,500.812386566
20.8546472321,576.015731302
27.7106325279,472.740593735
22.6950892734,587.292999331
35.5584419513,538.895705421
42.6393233227,470.519368661
23.9708568232,528.433879661
25.1557120226,556.274509049
23.049604327,468.850564691
39.8480084478,552.541653667
41.1281565429,496.484682588
23.9589222018,550.703454761
38.2929829238,575.406546175
25.2094058625,518.877843937
43.5566219947,424.758847648
36.588353395,589.472427311
33.2470507692,597.941425462
29.6457360901,554.169075263
27.8058322409,575.6771135
27.0469323166,551.363005569
35.1816013412,569.177393278
35.0915330805,536.765134075
38.5539862062,597.366381516
41.0836283165,475.33702849
37.3472352905,557.315525967
27.3771897535,580.247631787
23.9124532998,601.368804114
41.4162455922,445.694703169
39.8977229219,559.315909647
44.5168157607,447.544906226
31.6758460251,494.551991072
25.3129784874,549.765052579
28.3210639802,538.485978295
28.0316190898,552.799524145
24.908843003,507.787573929
25.6840529536,495.938255911
27.2856533832,630.052399592
26.3889444021,586.999660621
30.7239396611,533.530561415
20.7539380608,616.836530111
20.7266029182,582.673320916
36.1320611699,605.59274257
32.5403810029,535.521625661
42.1011741782,423.705959446
23.3117357803,450.818535197
20.3191087553,641.200890987
21.5312976881,629.385206782
28.1336438507,543.260526891
27.4569864291,549.564747385
26.6015563705,567.945149059
39.0802364121,531.767389281
26.4095568983,581.437943472
21.1422271332,570.457691048
38.1494238441,557.836531518
23.2531614979,593.825583507
33.6109412213,592.006439968
27.8384590876,525.164146295
35.6113706704,502.448563436
44.1156389308,491.717694659
27.7605899554,465.889673183
25.745364514,507.304479823
26.2723347805,604.162979602
31.2602579802,551.964166214
44.8743117467,444.853073212
32.6778402099,573.65231059
34.4172454961,571.369787215
20.666619859,578.687310199
22.9438679629,561.3522479
32.3342701464,517.704381643
27.8024397847,574.353186606
29.1348774859,542.761252379
42.5852734267,456.360928877
38.3739663919,591.258856093
41.0364425693,478.945419456
20.4106313169,640.299036257
32.0529478016,594.751051919
20.2245373607,496.976726053
31.7097190559,514.438882983
20.9415299117,595.142651196
27.7504283209,555.346225244
33.6594708815,503.786154394
26.5041903603,553.638505288
34.0545031721,525.737635998
27.9968086146,524.40229008
37.7609093531,528.927772638
34.1591349341,579.131385596
28.903101324,531.659687673
33.7523783352,612.396338909
34.8658779429,569.214357638
36.6220954627,596.778857517
40.1046712205,502.432477627
36.0419382884,543.187364777
28.1757330743,516.916037571
20.8474734701,573.861148588
41.7574239887,447.701873322
22.8492773074,535.445018224
36.2641947663,545.916593178
39.1739060001,569.883182604
39.0829235906,560.805824987
32.6974364505,589.338172424
34.242210334,518.549088409
42.6399368678,478.794988282
39.0277073293,562.077742749
22.8891490529,568.000723588
27.0429545724,525.07687041
20.7673939715,621.161269049
40.6598110683,497.322816768
38.2557462989,534.988624473
38.8338403953,505.529564576
20.3723037507,618.476472667
33.6491428162,546.973763304
41.812579513,473.253522673
27.404757625,618.021028247
28.7613521768,545.494458548
44.3149107629,441.65217616
32.9795584117,547.850436809
24.9370875286,573.45282485
20.7267976647,621.929586969
25.5039473148,546.108252999
21.4158307976,564.162878147
44.2806739725,472.814797932
34.1557589525,527.94041256
27.0986909281,617.644536489
25.3334366624,526.25230675
44.70214935,492.585794579
32.7541838294,583.132705342
20.5696876643,615.561789866
43.9000038318,461.563252229
28.8203137357,589.293273227
37.9609185265,521.154413116
40.613025488,470.645861343
38.642930522,577.518392782
38.0034154537,543.499008374
25.819908157,530.725730475
38.1851814,530.774838213
32.7144185727,568.137170062
27.5482858918,602.931405518
35.5612725292,551.463911868
29.639157417,546.014916768
26.9072302499,601.773925987
39.1446010607,533.086533982
24.460880374,493.558066804
28.1387034539,569.999137917
20.2381556626,633.082107556
30.8226483324,581.383666218
43.3056601463,514.024672897
29.9261939801,520.144256003
40.8819282654,458.397718344
33.5918236803,524.530365327
23.3359778875,559.660157712
37.4145723946,527.358167586
25.4618302333,525.190426641
35.1624529392,502.291151936
42.2003670671,475.588415588
25.162814613,578.873547838
26.2237078242,625.663986738
33.2621503897,577.051267386
21.7931478066,529.456616177
29.2793386533,508.254515872
25.1162347431,572.092283992
43.6317298348,458.129762026
42.2474718516,426.700883985
23.990571553,552.636791454
30.9613910622,600.75660966
35.2589422846,561.89911122
34.3315890407,595.539887486
29.6131892314,569.70364698
28.0165309924,515.189400379
44.162963144,466.106289135
38.0172427286,537.727917038
44.6362523305,455.353553695
35.3216977344,616.311773509
25.3806082646,539.896151619
40.8810262928,474.15499601
35.1665045244,541.768744123
36.7932641295,565.022010568
29.3550844398,616.983431614
35.8545542884,579.137407038
32.3047156475,561.644841836
22.1961893617,593.981479979
43.7260080488,410.893660688
28.3433546595,560.170438305
38.7017055935,556.882422511
34.6485980997,539.581442995
28.0948676873,631.07059829
20.7553276772,548.432595366
30.6254901923,548.674917472
32.8707478849,569.740606425
30.424066945,496.241665274
33.0448843165,547.411927223
23.4869615335,528.160221147
32.227835462,547.432852608
36.818602683,575.178863601
24.1455531854,563.421052814
24.451773598,573.839541627
31.4520422966,571.142119525
42.7773187928,393.786884211
25.2515348297,578.323900998
29.7032068412,585.298771212
23.8541034783,565.837843261
42.2558523012,438.486916678
42.9803421031,437.052705096
27.7683282189,581.119146339
31.6537165778,585.457155117
22.2639594873,644.144514613
30.0936578203,589.76199443
28.2992178387,553.283563022
20.7836960361,649.866158378
24.3601858281,564.987881824
33.847885222,591.520401343
23.7552837839,561.021118171
25.5073581445,486.673066996
35.0454297584,565.907888019
35.4118386694,545.572535711
27.4661156304,567.098857556
39.0142039205,582.004561361
25.2385353431,543.255111938
41.149618916,434.247474114
26.7323302351,561.168534373
41.3737464523,435.160090248
28.0612081183,603.225345576
33.8539878682,575.821702236
37.611462051,623.255298677
44.0210442084,477.058121754
38.1742983674,525.274286757
25.532501571,522.090384157
30.1380195675,519.366712759
27.7165451854,618.492624425
22.9179891998,577.798205449
39.8109853676,527.110382528
32.3197114121,474.782037335
33.3794091903,588.559958651
31.6504883719,530.77142992
44.6301020835,467.462821196
26.1995914845,586.825275476
27.5921490749,530.018865043
31.6539141075,586.250828718
23.5534405624,542.277490098
43.9375820048,498.636962342
21.0937053414,588.617610249
29.712848194,589.216137207
40.3764032022,471.394464145
23.9273234571,597.700814134
32.3847753199,559.20583154
40.5578455804,447.745777934
39.8893710482,583.22198848
44.3299883457,460.410435539
20.0488660419,575.659156232
39.0025824654,538.415446564
32.0466408757,563.103757693
34.7964593444,573.154238395
27.5185044265,562.007126116
29.2255845433,577.626762912
27.278151747,600.356094443
38.8707096451,535.280397101
39.9134027506,556.009697292
33.091270564,534.293483036
23.520608592,674.212728446
33.5685445241,578.460790605
20.1694163259,616.826534604
30.6445375173,595.803176427
22.3133023857,547.750408391
32.0761255877,581.490338873
36.3425202184,585.753989063
43.4662568552,452.010952149
35.1157932964,544.074569293
32.0623547344,575.9049162
30.1166910677,552.444467931
34.0670369846,541.902289032
42.3175591318,461.734209734
38.9017832605,563.768232107
21.3542058667,495.693453251
28.8212289972,601.792966422
32.3198967857,595.389422791
27.5083859035,594.353632237
42.7664364016,464.148208838
24.7482134623,574.935595983
22.0714456437,572.124649178
29.9028972365,596.601171697
27.9955546578,549.940348001
22.3283777411,589.726453947
40.3062385871,518.557755669
29.2917258124,623.644154927
24.587540842,517.513255998
28.0546395742,584.488963181
29.9541959227,592.877590004
33.3347956571,540.211348235
39.3017258307,555.14934376
41.9436849671,497.911091164
24.0202696516,537.580926822
24.8454472545,564.842196095
32.7489784544,561.751733632
25.228732004,576.036157152
29.6903091457,560.094947343
41.4628006283,472.99758284
24.1042025979,575.014205384
43.7051366184,454.544721727
33.9977982086,590.72709757
33.1287093226,588.296474821
23.8457460863,607.818830366
44.2675821283,451.333788955
38.8573912614,555.934449631
42.7345563205,453.143494737
36.623844096,571.995335744
43.7832301779,466.685905178
26.1107922278,503.164494981
37.226451071,571.243982527
21.0951969777,579.999562553
40.3039490126,456.828234371
44.7623571857,469.03759688
33.5969555915,582.362201349
24.8227411165,609.131161419
40.863404571,494.412717232
31.8105126322,603.77157566
38.3549348316,562.149339141
28.4625126978,596.967751119
21.0870232123,526.918475581
30.8872063209,523.795688776
24.8946396981,575.116094342
24.0244343388,573.421441343
29.3034155328,556.273589278
36.5592449162,504.967220485
32.1814189433,544.299116748
30.949553028,549.198967724
31.0563415598,613.838521828
27.7774127265,531.300792507
20.2721794125,643.230569322
26.0258024751,668.518576168
29.6324574943,547.146486721
44.7409216799,407.505019784
40.0528913971,502.537186513
20.7102239025,694.297627653
29.4153481952,560.921980725
29.9312529873,566.527312826
20.9258587272,602.139539569
34.963177545,493.579137959
41.4831401251,475.556620559
34.141367448,617.953488409
43.8404349626,460.741383041
33.2311479416,558.157053975
