V1,V2
30.9464130243,558.353932526
37.3796157545,557.541931345
24.7628730714,559.134421181
30.522339948,558.407459184
29.0657784465,558.591306905
29.2521862154,558.567778448
39.4323362825,557.282836215
43.964320692,309.143241539
28.7891937999,558.626217519
33.660482789,558.011361656
27.0906901488,558.840603266
34.3921856784,557.919005852
35.4636937494,557.783759715
27.0627525862,558.844129555
35.0166482921,557.840185955
43.3872282242,312.465748802
40.050668876,331.675395927
33.3514204213,558.05037162
43.3737483425,312.543356823
33.9373411727,557.976416491
33.9791960333,557.971133555
42.4206045789,318.03091255
44.8837045929,303.850052218
39.8273573291,557.232976516
25.416968419,559.051861029
42.6839058006,316.515002587
43.307434731,312.925145649
32.8423119687,558.114631474
29.1862424216,558.576101898
44.0382911122,308.717369998
23.0643384712,559.348810835
21.3420116261,559.566203553
29.8759600559,558.489045488
21.1865875376,559.585821238
31.1891855802,558.323289686
40.9823503313,326.311405624
42.8108171195,315.784333236
21.0765400335,559.599711474
33.3524979178,558.050235618
23.6081429852,559.280171632
38.8463902675,557.356794534
44.336984838,306.997693987
34.8640876857,557.85944221
21.268682011,559.575459244
24.0432343789,559.225254238
40.0581096653,331.632556906
39.3770362494,557.289816206
29.0106386521,558.598266669
40.8283601327,327.197976809
27.6851796424,558.765566586
29.1939733183,558.575126101
22.6573111537,559.40018597
20.2585280169,559.702961248
22.3263757268,559.44195676
43.3560434689,312.645289485
40.1892623017,330.877468924
29.2644964922,558.566224641
27.0381978737,558.84722886
44.4393703269,306.408227742
30.0699405507,558.4645612
26.1843944729,558.954996235
41.4178106326,323.804320375
41.9756395764,320.592719426
21.8221895772,559.505595318
22.9703819978,559.360670055
29.7775863226,558.501462256
27.4499579674,558.795256351
26.5135093745,558.913455232
36.9156216831,557.600496845
33.4185812005,558.041894563
39.4773685684,557.277152224
32.9970343994,558.095102353
40.0856228904,331.474154405
39.8747123012,557.226999354
31.0521368846,558.340588022
40.285941326,330.320856634
37.5910633261,557.515242356
34.8793357511,557.857517593
39.5629878207,557.266345331
21.2708947127,559.575179956
41.0658457319,325.830695702
25.1180620702,559.089589097
39.0020250624,557.337150254
42.4434972848,317.899111866
20.0678497383,559.727028729
36.0014251846,557.715887058
30.4334882597,558.418674076
20.111291022,559.721545554
34.8800632056,557.857425774
28.6191794731,558.647676789
44.7873805118,304.404620987
30.8266756524,558.369045821
44.6277916061,305.323425732
44.332755769,307.0220421
31.4201176382,558.294141358
30.3738512433,558.426201482
39.3294251137,557.2958257
32.7898737002,558.121250251
37.8540228058,557.482051515
26.2943646087,558.941115764
32.9610357604,558.099646114
20.2891132729,559.699100765
29.6616022583,558.516101807
25.0651387301,559.0962691
36.8423837531,557.609740963
24.7657312917,559.134060416
41.3802461845,324.020591005
40.0731717804,331.545839457
29.6134129619,558.522184277
31.9644460148,558.225436033
29.4411629293,558.543925739
31.906940961,558.232694342
21.9453729493,559.490047068
31.2834677084,558.311389362
44.5366872423,305.847942906
25.3875781778,559.055570676
40.3479336504,329.963946849
40.048000227,331.6907602
25.7645148021,559.007993599
38.6382659954,557.383064055
37.8316925365,557.484870049
24.3246041924,559.189739638
33.3839500718,558.046265716
24.6035343368,559.154532974
36.9837850147,557.591893244
29.3661727558,558.553391026
34.7208060262,557.877527273
44.9651634289,303.381067455
24.3875986754,559.181788452
43.7185539094,310.558200087
30.9099908354,558.358529748
34.4913376051,557.90649086
38.7004639634,557.375213405
26.5729272002,558.905955493
36.1337073534,557.699190355
23.2457988083,559.325906845
42.4695108646,317.749343307
33.2855081927,558.058691086
29.3195459139,558.559276283
44.3170340603,307.112557042
29.6079566736,558.522872972
21.5662612958,559.537898679
29.1692668254,558.578244564
39.8241393996,557.233382684
39.5509888289,557.267859848
33.1125032999,558.080527826
42.0257376929,320.304288429
27.3845533055,558.803511752
33.3272019996,558.053428478
39.6952351723,557.249653022
27.6620241955,558.768489275
41.5788401866,322.877221353
20.2362112445,559.705778079
43.1524028813,313.817713955
37.234331797,557.560269139
29.9382266197,558.48118618
42.2418081209,319.060301363
23.6865602517,559.270273776
30.6168246607,558.395533289
36.5248370851,557.649821818
33.4215506646,558.041519756
43.7279551257,310.504074256
38.38079497,557.415562141
35.7322547699,557.749861846
22.7756124683,559.385253935
44.3074218979,307.167897358
40.1859223319,330.896698206
20.213427514,559.708653849
23.5846000034,559.283143235
26.5019747598,558.914911136
22.4182779177,559.430356832
22.824742075,559.379052779
26.778223761,558.880042887
26.0849852613,558.967543701
39.4998811313,557.27431068
33.7546077572,557.999481169
28.1115622713,558.711748416
36.1702260916,557.694580947
36.6238140796,557.637328906
33.816399824,557.991681752
40.6445779834,328.256069853
26.0126734979,558.976670918
27.5372251792,558.784241452
21.2059013506,559.583383442
40.5262065597,328.937572276
30.6057165962,558.396935353
44.2989270728,307.216804803
32.0043786398,558.220395723
38.6804617753,557.377738088
24.3974702148,559.180542462
25.3750737417,559.057148991
35.031421008,557.838321337
20.3662889577,559.689359622
25.3596002585,559.059102059
22.7191287622,559.392383329
43.2071597651,313.502460934
39.6664322471,557.253288538
33.9384724056,557.976273706
25.7599540664,559.008569257
31.4625051435,558.288791192
34.5058374953,557.904660679
43.2656336291,313.16580806
44.1425405595,308.117172343
32.6643103138,558.137098907
34.6279840576,557.889243295
39.8777561167,557.226615162
40.4652920763,329.288276581
29.8203833963,558.496060394
35.0569678751,557.835096802
24.3141396558,559.191060476
20.0152441606,559.733668624
36.6415183611,557.635094265
20.3727491635,559.688544213
37.2594247796,557.557101893
32.8317363715,558.11596633
28.8065009662,558.624033002
43.7339255564,310.469700562
29.2561222938,558.567281635
24.6458382492,559.149193359
29.7876679612,558.500189748
20.3790723835,559.687746094
22.62392373,559.404400143
37.3220919103,557.549192025
36.0460215828,557.710258085
28.4484862493,558.66922175
30.677225901,558.387909423
30.8445338289,558.366791755
28.2439059832,558.695043945
34.5034347303,557.904963957
24.5358202423,559.163079872
42.6985305918,316.430802952
43.7805054118,310.201525328
34.8305688818,557.863672965
21.8230141771,559.505491237
43.7072633167,310.623203666
37.883408701,557.478342416
44.3906437936,306.688762092
33.6418481737,558.013713724
36.0258725744,557.7128013
38.2361951134,557.433813588
36.0301438531,557.712262178
42.240581126,319.067365567
42.6253448257,316.852156987
37.2069359179,557.563727056
28.2543806615,558.693721827
35.4857514054,557.78097559
41.2847432034,324.570432436
38.1403512231,557.445911038
27.4713534498,558.792555806
23.7612962712,559.260840568
21.5385711258,559.541393742
40.6194938511,328.400487284
36.5670716176,557.64449096
20.2968235159,559.698127576
39.7615392428,557.241284098
29.8514675403,558.492136942
40.1870880273,330.889986922
39.1620206915,557.316955547
40.6060372751,328.477961127
41.4437127656,323.65519345
25.5129773416,559.039742748
26.1549127457,558.958717429
36.482082594,557.655218306
26.29569555,558.940947772
37.0952031738,557.577830004
32.2536909569,558.188927432
39.3662104405,557.291182643
24.4687390306,559.171546887
38.7019039742,557.375031646
27.7031446126,558.763299041
35.384166486,557.793797675
31.5782778979,558.274178313
34.3973582914,557.918352963
31.261838724,558.31411938
25.51549887,559.03942448
24.9989265467,559.104626426
21.6602830314,559.526031221
44.4262485226,306.483774196
29.2655398881,558.566092943
28.7145840159,558.635634793
23.8793627508,559.245938174
32.5839635961,558.147240299
39.4015087282,557.28672728
40.1918442435,330.862603853
36.0768387678,557.706368328
34.6573908975,557.885531553
36.1941021159,557.691567306
21.8372259287,559.503697425
21.6549816801,559.52670036
21.6905656013,559.522208944
34.2470048576,557.937330628
28.4968636873,558.663115532
25.6457265497,559.022987095
39.7667009771,557.240632582
35.4898398745,557.780459542
40.5239943365,328.950308757
34.8262840717,557.864213796
41.7951541556,321.631832142
36.5856260418,557.642149014
20.957652666,559.614717481
42.7829223815,315.94493223
29.6255252647,558.520655458
37.9909196066,557.464772351
22.9676709857,559.36101224
21.5590663959,559.538806822
40.7039388043,327.914310482
34.8122774152,557.865981721
33.1809268807,558.071891377
38.201116048,557.43824128
29.7113907459,558.509817486
41.0031528282,326.191638947
22.8422263716,559.376845904
24.6639386537,559.146908719
39.6879514707,557.250572374
22.0593196122,559.475664679
40.9050466229,326.756467978
20.8130379963,559.632970797
23.217076335,559.329532206
39.5547140942,557.267389644
31.5269645646,558.2806551
22.6652661134,559.399181892
33.5143272673,558.029809459
31.0902883736,558.335772527
39.3609667617,557.291844502
28.5272400374,558.659281418
42.2857412061,318.807364437
25.3894077964,559.055339741
25.2193789032,559.07680085
42.9139606878,315.190502483
35.7964179486,557.741763146
21.385543461,559.560708949
39.1149762254,557.322893517
39.8272518571,557.232989828
27.032117403,558.847996339
40.4597567283,329.320145363
25.5006123937,559.041303457
34.862616193,557.859627942
39.3436236154,557.29403356
39.5624042298,557.266418992
20.6611598202,559.652140915
27.6846975066,558.765627442
25.3427600232,559.06122764
37.0789948503,557.579875824
26.5905073063,558.903736525
30.082129005,558.463022769
21.3251789259,559.568328183
43.8145824155,310.005333039
26.1017139758,558.965432197
22.1185608356,559.468187231
42.4778810664,317.701153358
42.5047495472,317.546462858
23.6720604827,559.272103942
35.7292013396,557.750247251
22.3640375454,559.437203071
37.4837362775,557.528789215
31.8641682712,558.238093126
34.1780885872,557.946029265
34.7327776794,557.876016206
28.5696453315,558.653929006
22.8332237736,559.377982215
40.2867673553,330.316100917
27.1549850311,558.832487942
30.2507981481,558.441733288
22.5201026912,559.417504472
38.4242901656,557.410072162
23.0586848397,559.349524438
23.909185561,559.242173928
27.4310636846,558.797641195
41.43055213,323.730963469
35.9745257681,557.719282312
42.7921851064,315.891603739
43.5658156534,311.437563435
27.9757345951,558.728892635
31.3398920947,558.304267455
42.7470707679,316.15134152
39.3685549676,557.290886716
27.2404412077,558.821701633
21.7524733177,559.51439493
35.6173619664,557.764363657
33.2096596374,558.068264718
21.8275052428,559.504924373
20.9146339546,559.620147318
32.4014155866,558.170281575
33.683315898,558.008479653
34.172577912,557.946724824
44.7922183168,304.376768185
42.6171351623,316.899422664
41.0899803487,325.691744938
23.4040389778,559.305933713
37.2043875626,557.564048711
23.0309966194,559.353019255
39.3564094496,557.292419728
32.9835046839,558.096810078
20.8792680379,559.624611217
43.3104007209,312.90806949
28.4328635096,558.671193657
27.9420605593,558.733142984
23.4126542706,559.304846288
33.7264937343,558.003029731
40.047774228,331.692061349
27.2081200177,558.825781225
39.8062900096,557.23563564
38.1205049927,557.448416036
31.1460494217,558.328734348
38.6276232943,557.384407381
32.7494173114,558.126356671
34.9991865083,557.842389987
32.1500494533,558.2020091
36.8391364734,557.610150836
23.62778389,559.277692549
24.8546863473,559.122832476
41.9880932998,320.521019328
24.9248314558,559.113978735
32.265822069,558.187396238
25.6939694664,559.016897857
20.9998769173,559.60938792
29.2808944018,558.564154891
20.1999535799,559.710354534
22.0789257686,559.473189983
41.2758607801,324.621571409
27.1243519333,558.836354463
31.1877158033,558.323475202
28.0097199802,558.724602987
32.9528796488,558.100675581
30.7332295423,558.380840623
20.6880712621,559.648744143
44.1333293581,308.170204198
26.3773367417,558.930642991
34.7717151676,557.871101503
23.2445790885,559.326060798
20.2293844939,559.706639754
43.2162838678,313.449930535
25.5501223801,559.035054288
38.0937766712,557.451789695
25.2293495463,559.075542352
23.7320668298,559.264529919
25.0823858601,559.094092161
37.1557256923,557.57019083
32.8253604793,558.116771097
29.9468276358,558.480100556
33.4491413455,558.03803725
42.5505262102,317.282911861
27.7955857614,558.751631086
41.1089153438,325.582730071
23.500392586,559.293771926
25.342704423,559.061234658
20.2311122602,559.706421674
36.919076723,557.600060748
43.2324375297,313.356928699
33.3476574287,558.050846587
32.6600063998,558.137642149
43.616451051,311.146039137
28.9503056457,558.605881923
30.4424283867,558.41754565
40.2276726815,330.656327993
38.8009722094,557.362527218
22.0829055818,559.47268765
41.9932049774,320.491589754
38.3489629572,557.419579989
32.9872676016,558.096335121
41.145989929,325.369279739
40.5206966264,328.969294736
30.2727635907,558.438960802
29.7919580009,558.499648258
33.6590024858,558.011548501
40.2306748195,330.639043717
36.6241360371,557.637288269
30.3416392222,558.430267295
22.802729658,559.381831194
43.3098558144,312.911206692
26.5328103516,558.911019056
25.3923596998,559.054967151
37.3095079387,557.550780379
34.8440145061,557.861975854
30.5089285754,558.409151972
27.3765331686,558.804524056
23.1902730975,559.33291532
34.2304734148,557.939417233
36.6928971059,557.628609222
26.6116442308,558.901068615
21.8351484501,559.503959645
23.9797783111,559.233263686
21.2622361984,559.576272837
25.7816242566,559.005834037
21.7054873813,559.520325512
35.5246108752,557.776070733
28.2420479316,558.695278469
31.0045669412,558.346592318
25.4366673755,559.04937462
41.3143203853,324.40014707
30.9113482353,558.358358417
32.0999431548,558.208333535
39.9009476313,557.223687921
39.4318473583,557.282897928
25.5138328325,559.039634768
29.6951152045,558.511871791
41.8106349466,321.54270424
37.3149618652,557.550091982
33.6454217229,558.01326267
29.7070564904,558.510364557
29.0442037952,558.594030065
28.083528466,558.715286853
42.5319834866,317.389668295
31.1706047889,558.32563496
29.3143444464,558.559932814
20.0474338329,559.729605632
43.1492087726,313.836103468
36.2826438154,557.680391541
44.9918598909,303.227367323
21.4770413596,559.549160052
35.6671744215,557.758076311
32.9436170602,558.101844709
33.1175167371,558.079895028
25.6330188638,559.024591064
36.2791309685,557.680834934
31.9904657804,558.222151809
32.8689443738,558.111269922
29.9949178915,558.474030587
26.6626118233,558.894635467
25.9588739054,558.983461522
24.9238784469,559.114099024
37.4460119135,557.533550798
42.1299452264,319.704332086
35.8586453758,557.733908778
21.5927755678,559.534552038
32.8786710147,558.110042222
42.2043597199,319.275903872
31.7132646239,558.257140239
31.9219320026,558.230802167
27.5038612292,558.788452662
33.9091084874,557.979980031
39.6764381059,557.252025595
34.6413988463,557.887550076
29.5044346001,558.535939566
20.6187528691,559.657493536
31.8800614265,558.236087086
42.1355743338,319.671923501
40.2882744587,330.307424037
43.7764636872,310.224794838
42.3812162417,318.257683897
25.6325857068,559.024645737
33.4157499614,558.042251923
38.1407745566,557.445857605
42.6148469986,316.91259636
41.2026657823,325.042978592
22.91579991,559.367559426
36.4161603935,557.66353903
32.0147465345,558.219087083
33.6330734512,558.014821273
32.7403329561,558.127503302
25.1150412006,559.089970392
43.6130391019,311.165682827
37.0899672564,557.578490883
44.7517905333,304.609523959
23.6625141263,559.273308886
37.567001246,557.51827948
26.3904795816,558.928984097
35.9859863532,557.717835753
31.7085594147,558.257734132
25.8705973418,558.994603822
42.1004321368,319.874248451
22.4857342806,559.421842465
37.6032806553,557.51370028
28.1325726875,558.709096474
35.5305100127,557.775326142
38.3332662302,557.421561236
40.2121846607,330.745497518
23.4646033918,559.298289251
44.9836030481,303.274904627
34.1154297114,557.953938091
42.0401538279,320.221290095
30.8393053581,558.367451695
24.0533202252,559.223981199
22.2985887846,559.445464038
23.4761309244,559.296834242
31.4797250685,558.286617687
27.5209960358,558.786289901
23.4660926126,559.298101281
20.4530956178,559.678402854
26.1151429727,558.963737184
43.4089399521,312.340747389
23.7619965821,559.260752175
34.8442848305,557.861941733
43.0797416616,314.236048007
34.1038436267,557.955400491
24.6453050693,559.149260657
32.8167589706,558.117856783
42.6776143577,316.551224451
30.2049093888,558.447525384
27.834040028,558.746777374
36.3191642525,557.675781918
38.9733507536,557.340769535
35.2188943588,557.814658383
21.7876879314,559.509950129
36.4258392239,557.662317364
21.2776716686,559.574324566
23.7754043498,559.259059841
40.2242083074,330.676273511
36.066174581,557.707714366
33.6374534282,558.014268431
27.130118859,558.83562656
29.8402573519,558.493551896
26.2576652636,558.945747969
20.7441269188,559.641668778
21.2028350495,559.583770471
32.103571367,558.207875581
21.9856782156,559.484959723
44.306419507,307.173668445
43.6804781492,310.777414505
29.4515961198,558.542608858
20.493648279,559.673284283
41.4814763965,323.43777606
43.9796681807,309.054881102
43.7551994583,310.347219855
35.2745437478,557.807634297
32.4617181359,558.162670166
35.1392987799,557.824704966
28.6584705493,558.642717455
27.2557189429,558.819773271
44.5289901258,305.892257686
42.6513229639,316.702592475
41.2228181026,324.926955191
22.0018156734,559.482922847
22.7635063938,559.386781968
22.6832472747,559.396912304
35.4354776615,557.78732116
26.2603731302,558.945406181
26.4386671562,558.922901844
21.5567728626,559.539096312
41.1919482452,325.104682906
40.4429669004,329.416809812
43.6612594784,310.888062585
28.6603311152,558.642482614
24.3260209155,559.189560819
30.2726810985,558.438971214
41.4364689549,323.696898402
42.2135708779,319.222872268
24.2887418398,559.194266197
23.9600867973,559.235749156
32.1099201157,558.207074239
24.6445986081,559.149349827
32.3651561996,558.174858248
33.1102065479,558.080817723
31.798052143,558.246438328
37.0870880962,557.578854292
35.4485971461,557.785665214
36.2066511659,557.689983361
30.586263618,558.399390715
42.8539853199,315.535799999
33.5331161525,558.027437919
31.7958668619,558.246714155
23.9449233487,559.237663092
40.7241477948,327.797960813
39.2391833947,557.307216043
44.9480405638,303.479649306
37.3718020576,557.542917592
24.5569035763,559.160418726
39.9310897313,557.219883374
25.01306129,559.102842334
39.4372366447,557.28221769
39.9482354294,557.217719238
43.7921185202,310.134664921
26.9460030439,558.858865725
23.1427960807,559.338907887
40.564206612,328.718793732
28.531413278,558.65875467
27.5348564295,558.784540437
32.6233510481,558.142268801
40.153455332,331.083621185
23.0245267688,559.353835882
21.7243571353,559.517943765
39.6728736614,557.2524755
35.6990245768,557.754056173
25.3868237593,559.055665899
34.6651539349,557.8845517
23.3032673429,559.318653146
33.5804638036,558.021461682
40.7632535394,327.572816443
41.7488658397,321.898328889
31.5657286397,558.275762285
40.1489655927,331.109470061
20.8221748636,559.631817538
23.4980381609,559.294069102
37.4242167826,557.536301787
35.4163731737,557.789732535
34.9630435112,557.84695197
35.0287902656,557.83865339
27.0119298328,558.850544421
39.8798133096,557.226355503
41.3243563315,324.342366895
33.3013274417,558.056694375
38.3328531814,557.421613371
34.2040893222,557.942747443
40.2433248818,330.566213233
23.6348683851,559.276798342
39.6201953577,557.259124575
20.907709192,559.621021364
21.3406614848,559.566373969
24.7439749596,559.136806508
34.6577811299,557.885482298
20.9181463556,559.619703982
26.924381434,558.861594812
22.6599704201,559.399850317
42.8614345006,315.492912666
25.5935024953,559.029578834
33.9113105062,557.979702091
37.2045088122,557.564033407
44.0615939444,308.583208086
21.3034736923,559.571067825
29.9365905457,558.481392686
24.9237164708,559.114119469
30.0760193747,558.463793928
29.241337499,558.569147777
43.2005498693,313.540516234
22.5843328799,559.409397314
40.8727428303,326.94245132
35.5897418774,557.767849875
22.3473916751,559.439304119
20.8899053142,559.623268576
39.82178037,557.233680441
21.113184663,559.595086176
35.8802364905,557.731183539
22.3395177432,559.44029797
37.9341630529,557.471936184
44.5610184352,305.70786039
29.5070460571,558.535609947
39.573445549,557.265025353
33.7270049041,558.002965211
29.0845432378,558.588938406
29.977621458,558.476213749
27.4300827735,558.797765006
26.00418052,558.977742905
39.4503283016,557.280565256
26.8973591087,558.86500558
25.5976945295,559.029049714
44.8826079676,303.856365844
40.1768391822,330.948992825
26.7269545411,558.886514106
29.3551410369,558.554783453
42.6367352881,316.786578425
26.833160743,558.873108721
42.8501187498,315.558061089
23.3463798423,559.31321147
33.3454793459,558.051121505
28.0313560587,558.721872073
29.3447686603,558.556092659
29.9694441862,558.477245887
31.2561448181,558.314838067
44.5172140078,305.960056591
38.5869021602,557.389547217
40.8051337963,327.331698311
40.0183503072,331.86146434
41.772710865,321.761045396
29.0780933436,558.589752514
31.0402820089,558.342084349
36.5773146437,557.643198082
35.6154987656,557.764598831
28.9396191733,558.607230774
25.6803459734,559.018617419
39.7724068377,557.239912387
44.2419416144,307.544888446
21.6148489811,559.531765924
42.0186575572,320.345051051
31.8448474318,558.24053181
36.6255118045,557.637114619
41.7943844222,321.636263745
21.5268354253,559.542875027
33.2529204879,558.062804318
27.1713002294,558.830428632
24.782058886,559.131999541
33.8004867515,557.993690305
24.7467084028,559.136461492
39.6155005048,557.259717161
23.7907842007,559.257118591
31.4201328465,558.294139438
43.8914464676,309.562801927
29.6317866277,558.519865147
32.2876428769,558.184642008
36.472154484,557.656471435
28.8222563919,558.622044347
30.4272603524,558.419460165
41.6897343742,322.238767787
26.4910310515,558.916292454
38.7743137823,557.365892054
35.2376506901,557.812290952
22.488765823,559.421459823
35.8383962169,557.736464634
26.3236704895,558.937416765
35.5020637167,557.778916644
30.620067016,558.395124038
22.157609677,559.463258472
26.2141613254,558.951239052
32.6765072696,558.135559403
30.6122080357,558.396116001
28.2648362282,558.692402122
35.7808967778,557.743722234
42.8343480496,315.648858091
27.963885938,558.730388177
38.7084372611,557.374207012
27.8930912303,558.73932391
24.6011745749,559.154830824
43.5262961468,311.665089966
21.5031065501,559.545870094
29.8305200562,558.494780941
33.8426231756,557.988371831
44.1459612546,308.0974783
37.1927034848,557.565523479
29.4978852663,558.536766225
36.011958913,557.714557487
41.0288501047,326.043691447
40.9592436888,326.444438009
26.9050901442,558.864029766
23.091791802,559.345345665
41.1799119946,325.173979479
28.0953297087,558.713797296
26.0355442339,558.973784166
30.1904981087,558.449344381
24.2118950993,559.203965821
35.1654523455,557.821403853
34.5287273682,557.901771511
21.0418422855,559.604091036
41.1622747563,325.275522742
26.6919735705,558.890929417
32.491817745,558.158870982
22.9182068213,559.367255624
21.859976971,559.50082578
33.2927639803,558.057775258
26.3069296546,558.9395298
26.3777683172,558.930588518
38.5405854784,557.395393325
29.7290525173,558.507588211
30.6983534752,558.385242692
23.8390581257,559.251025439
43.8563417942,309.764910842
26.4764603128,558.918131578
33.3040367728,558.056352402
20.7992394758,559.634712451
20.5254993369,559.669264031
42.1872196288,319.374584898
37.1642778494,557.569111373
29.3139014896,558.559988724
41.9177712473,320.925886041
39.0700666286,557.328562022
20.4076594076,559.684137829
23.2941016786,559.319810039
37.1692698257,557.568481284
22.3010874463,559.445148656
28.2489219148,558.694410832
32.138695446,558.203442207
27.2296658963,558.823061696
43.3478471811,312.692478154
23.2333766975,559.327474768
26.5486011743,558.909025933
43.3111985335,312.903476226
22.2284871218,559.454312295
24.957480211,559.109857798
22.768659064,559.386131597
23.3452800277,559.313350289
20.5336373804,559.668236844
38.5117064779,557.399038443
44.8872961137,303.829374676
36.830024263,557.611300982
25.7020508093,559.015877827
24.3247068369,559.189726682
41.9398894129,320.798544636
29.9628592411,558.478077041
42.2401527158,319.069832063
24.1351366517,559.2136543
33.3559430866,558.049800768
39.8687027024,557.227757888
30.4910561324,558.411407838
36.0761226213,557.706458721
27.1334478413,558.835206374
28.9863922075,558.601327064
38.2394801965,557.433398943
30.5744378756,558.400883364
36.1633039619,557.69545466
40.0166637351,331.871174479
23.9963412078,559.231173111
44.1071830642,308.320736836
36.7824394392,557.617307156
37.2658855763,557.556286409
26.8434995474,558.871803753
30.7078877065,558.384039278
23.2733080753,559.322434615
35.6529504751,557.759871662
28.5553570373,558.65573248
39.9799971396,557.213710263
22.3512577428,559.438816143
33.0938328896,558.082884412
24.5628858226,559.159663644
42.4597138841,317.80574768
37.513911861,557.524980442
34.5590149682,557.897948599
41.6912466688,322.23006102
26.8849681693,558.866569569
33.7091862564,558.005214287
25.9759805703,558.981302313
31.568824814,558.275371484
30.0105801215,558.472053695
31.3586311895,558.3019022
22.1292264704,559.46684101
20.3103392687,559.696421613
43.8943727208,309.545954545
22.8870755312,559.371185027
42.9867468243,314.771449246
33.5165244848,558.029532126
35.275523923,557.807510579
28.5720387023,558.653626914
25.7369404535,559.011474043
30.2056620945,558.447430377
